match_id,video_file,t_start,t_end,team,shooter,outcome,x,y,goal_x,goal_y,angle_deg_signed,distance_m,shot_type,pressure,man_up,goalie_x,goalie_y,quarter,clock,notes,schema_version
8,IMG_3695.MOV,,,hinsdale_central,10.0,goal,0.6,0.2,0.0,0.0,-90.0,0.6324555320336759,standard,1.0,0,,,1.0,nan,,1
8,IMG_3696.MOV,,,hinsdale_central,15.0,blocked,0.6,0.133333,0.0,0.0,-90.0,0.6146362248427927,standard,0.0,0,,,1.0,nan,,1
8,IMG_3697.MOV,,,hinsdale_central,4.0,goal,0.5,0.266667,0.0,0.0,-90.0,0.566666823529488,skip,2.0,0,,,1.0,nan,,1
8,IMG_3698.MOV,,,hinsdale_central,4.0,post,0.6,0.133333,0.0,0.0,-90.0,0.6146362248427927,standard,1.0,0,,,1.0,nan,,1
8,IMG_3700.MOV,,,hinsdale_central,4.0,goal,0.6,0.133333,0.0,0.0,-90.0,0.6146362248427927,standard,1.0,0,,,2.0,nan,,1
8,IMG_3702.MOV,,,hinsdale_central,4.0,goal,0.4,0.2,0.0,0.0,-90.0,0.447213595499958,standard,2.0,0,,,2.0,nan,,1
8,IMG_3704.MOV,,,hinsdale_central,15.0,goal,0.4,0.2,0.0,0.0,-90.0,0.447213595499958,standard,1.0,0,,,2.0,nan,,1
8,IMG_3706.MOV,,,hinsdale_central,4.0,goal,0.4,0.133333,0.0,0.0,-90.0,0.4216369159466472,standard,0.0,0,,,2.0,nan,,1
8,IMG_3707.MOV,,,hinsdale_central,8.0,goal,0.35,0.2,0.0,0.0,-90.0,0.40311288741492746,standard,0.0,0,,,2.0,nan,,1
8,IMG_3709.MOV,,,hinsdale_central,22.0,goal,0.4,0.2,0.0,0.0,-90.0,0.447213595499958,lob,1.0,0,,,2.0,nan,,1
8,IMG_3713.MOV,,,hinsdale_central,20.0,goal,0.5,0.133333,0.0,0.0,-90.0,0.5174724039878842,standard,1.0,0,,,3.0,nan,,1
8,IMG_3714.MOV,,,hinsdale_central,8.0,goal,0.55,0.2,0.0,0.0,-90.0,0.5852349955359812,skip,0.0,0,,,3.0,nan,,1
8,IMG_3716.MOV,,,hinsdale_central,20.0,goal,0.5,0.2,0.0,0.0,-90.0,0.5385164807134505,standard,1.0,0,,,3.0,nan,,1
8,IMG_3717.MOV,,,hinsdale_central,5.0,miss,0.3,0.2,0.0,0.0,-90.0,0.36055512754639896,lob,1.0,0,,,3.0,nan,,1
8,IMG_3719.MOV,,,hinsdale_central,5.0,goal,0.4,0.2,0.0,0.0,-90.0,0.447213595499958,standard,0.0,0,,,3.0,nan,,1
8,IMG_3726.MOV,,,hinsdale_central,16.0,miss,0.6,0.333333,0.0,0.0,-90.0,0.6863751808515515,standard,0.0,0,,,4.0,nan,,1
8,IMG_3730.MOV,,,hinsdale_central,15.0,goal,0.5,0.333333,0.0,0.0,-90.0,0.6009250276773301,standard,0.0,0,,,4.0,nan,,1
8,IMG_3731.MOV,,,hinsdale_central,13.0,goal,0.65,0.066667,0.0,0.0,-90.0,0.6534098934734613,standard,1.0,0,,,4.0,nan,,1
8,IMG_3733.MOV,,,hinsdale_central,10.0,post,0.45,0.533333,0.0,0.0,-90.0,0.6978137924181493,standard,1.0,0,,,4.0,nan,,1
8,IMG_3734.MOV,,,hinsdale_central,8.0,post,0.35,0.066667,0.0,0.0,-90.0,0.3562927011447189,lob,1.0,0,,,4.0,nan,,1
9,IMG_1525.MOV,,,midwest_zone,5.0,miss,0.65,0.533333,0.0,0.0,-90.0,0.8407996722697981,standard,1.0,0,,,nan,nan,,1
9,IMG_1531.MOV,,,midwest_zone,5.0,goal,0.5,0.4,0.0,0.0,-90.0,0.6403124237432849,skip,1.0,0,,,nan,nan,,1
9,IMG_1540.MOV,,,midwest_zone,15.0,goal,0.65,0.133333,0.0,0.0,-90.0,0.6635342409318452,standard,1.0,0,,,nan,nan,,1
9,IMG_1543.MOV,,,midwest_zone,14.0,post,0.7,0.266667,0.0,0.0,-90.0,0.749073620473315,standard,1.0,0,,,nan,nan,,1
9,IMG_1552.MOV,,,midwest_zone,15.0,blocked,0.35,0.2,0.0,0.0,-90.0,0.40311288741492746,standard,1.0,0,,,nan,nan,,1
9,IMG_1553.MOV,,,midwest_zone,5.0,blocked,0.55,0.333333,0.0,0.0,-90.0,0.6431258732853158,standard,1.0,0,,,nan,nan,,1
9,IMG_1555.MOV,,,midwest_zone,3.0,blocked,0.25,0.266667,0.0,0.0,-90.0,0.3655287798368276,skip,1.0,0,,,nan,nan,,1
10,IMG_5045.MOV,,,carlsbad,19.0,post,0.65,0.266667,0.0,0.0,-90.0,0.7025747567974528,standard,1.0,0,,,nan,nan,,1
10,IMG_5045.MOV,,,carlsbad,5.0,goal,0.5,0.4,0.0,0.0,-90.0,0.6403124237432849,standard,1.0,0,,,nan,nan,,1
10,IMG_5047.MOV,,,carlsbad,11.0,goal,0.65,0.4,0.0,0.0,-90.0,0.7632168761236874,lob,1.0,0,,,nan,nan,,1
10,IMG_5053.MOV,,,carlsbad,10.0,goal,0.5,0.266667,0.0,0.0,-90.0,0.566666823529488,standard,0.0,0,,,nan,nan,,1
10,IMG_5056.MOV,,,carlsbad,11.0,goal,0.5,0.2,0.0,0.0,-90.0,0.5385164807134505,standard,0.0,0,,,nan,nan,,1
10,IMG_5057.MOV,,,carlsbad,11.0,blocked,0.45,0.266667,0.0,0.0,-90.0,0.5230786641500492,standard,0.0,0,,,nan,nan,,1
10,IMG_5059.MOV,,,carlsbad,8.0,goal,0.5,0.4,0.0,0.0,-90.0,0.6403124237432849,standard,1.0,0,,,nan,nan,,1
10,IMG_5060.MOV,,,carlsbad,11.0,goal,0.35,0.2,0.0,0.0,-90.0,0.40311288741492746,standard,0.0,0,,,nan,nan,,1
10,IMG_5063.MOV,,,carlsbad,5.0,post,0.75,0.133333,0.0,0.0,-90.0,0.7617596004573884,standard,1.0,0,,,nan,nan,,1
10,IMG_5063.MOV,,,carlsbad,10.0,goal,0.65,0.266667,0.0,0.0,-90.0,0.7025747567974528,skip,2.0,0,,,nan,nan,,1
10,IMG_5065.MOV,,,carlsbad,9.0,post,0.3,0.133333,0.0,0.0,-90.0,0.3282951246805228,standard,1.0,0,,,nan,nan,,1
10,IMG_5066.MOV,,,carlsbad,8.0,blocked,0.5,0.333333,0.0,0.0,-90.0,0.6009250276773301,skip,0.0,0,,,nan,nan,,1
10,IMG_5069.MOV,,,carlsbad,10.0,goal,0.45,0.266667,0.0,0.0,-90.0,0.5230786641500492,standard,1.0,0,,,nan,nan,,1
10,IMG_5071.MOV,,,carlsbad,8.0,goal,0.6,0.4,0.0,0.0,-90.0,0.7211102550927979,standard,1.0,0,,,nan,nan,,1
10,IMG_5074.MOV,,,carlsbad,12.0,miss,0.5,0.4,0.0,0.0,-90.0,0.6403124237432849,standard,1.0,0,,,nan,nan,,1
10,IMG_5078.MOV,,,carlsbad,9.0,blocked,0.6,0.2,0.0,0.0,-90.0,0.6324555320336759,lob,1.0,0,,,nan,nan,,1
10,IMG_5081.MOV,,,carlsbad,11.0,blocked,0.35,0.266667,0.0,0.0,-90.0,0.4400128280959545,standard,1.0,0,,,nan,nan,,1
10,IMG_5083.MOV,,,carlsbad,5.0,goal,0.4,0.133333,0.0,0.0,-90.0,0.4216369159466472,standard,1.0,0,,,nan,nan,,1
10,IMG_5086.MOV,,,carlsbad,11.0,goal,0.5,0.333333,0.0,0.0,-90.0,0.6009250276773301,standard,0.0,0,,,nan,nan,,1
10,IMG_5088.MOV,,,carlsbad,9.0,goal,0.6,0.133333,0.0,0.0,-90.0,0.6146362248427927,standard,0.0,0,,,nan,nan,,1
10,IMG_5091.MOV,,,carlsbad,10.0,goal,0.5,0.333333,0.0,0.0,-90.0,0.6009250276773301,skip,0.0,0,,,nan,nan,,1
10,IMG_5094.MOV,,,carlsbad,15.0,goal,0.55,0.266667,0.0,0.0,-90.0,0.611237506120984,standard,0.0,0,,,nan,nan,,1
10,IMG_5100.MOV,,,carlsbad,11.0,blocked,0.55,0.266667,0.0,0.0,-90.0,0.611237506120984,lob,1.0,0,,,nan,nan,,1
10,IMG_5103.MOV,,,carlsbad,10.0,blocked,0.5,0.333333,0.0,0.0,-90.0,0.6009250276773301,skip,0.0,0,,,nan,nan,,1
10,IMG_5107.MOV,,,carlsbad,12.0,post,0.7,0.066667,0.0,0.0,-90.0,0.7031674685940753,standard,1.0,0,,,nan,nan,,1
10,IMG_5111.MOV,,,carlsbad,9.0,goal,0.55,0.2,0.0,0.0,-90.0,0.5852349955359812,standard,2.0,0,,,nan,nan,,1
10,IMG_5113.MOV,,,carlsbad,12.0,goal,0.3,0.2,0.0,0.0,-90.0,0.36055512754639896,standard,1.0,0,,,nan,nan,,1
11,IMG_2070.MOV,,,hinsdale_central,9.0,goal,0.65,0.133333,0.0,0.0,-90.0,0.6635342409318452,standard,0.0,0,,,1.0,nan,,1
11,IMG_2071.MOV,,,hinsdale_central,20.0,goal,0.3,0.266667,0.0,0.0,-90.0,0.40138670741443344,lob,1.0,0,,,nan,nan,,1
11,IMG_2073.MOV,,,hinsdale_central,10.0,miss,0.8,0.4,0.0,0.0,-90.0,0.894427190999916,standard,1.0,0,,,nan,nan,,1
11,IMG_2077.MOV,,,hinsdale_central,13.0,miss,0.75,0.333333,0.0,0.0,-90.0,0.8207380147702432,standard,1.0,0,,,nan,nan,,1
11,IMG_2078.MOV,,,hinsdale_central,9.0,goal,0.4,0.133333,0.0,0.0,-90.0,0.4216369159466472,standard,1.0,0,,,nan,nan,,1
11,IMG_2081.MOV,,,hinsdale_central,9.0,goal,0.55,0.2,0.0,0.0,-90.0,0.5852349955359812,standard,3.0,0,,,nan,nan,,1
11,IMG_2084.MOV,,,hinsdale_central,10.0,miss,0.8,0.266667,0.0,0.0,-90.0,0.8432741481208825,standard,1.0,0,,,nan,nan,,1
11,IMG_2088.MOV,,,hinsdale_central,20.0,post,0.25,0.133333,0.0,0.0,-90.0,0.2833331764707409,standard,1.0,0,,,nan,nan,,1
11,IMG_2093.MOV,,,hinsdale_central,2.0,goal,0.5,0.466667,0.0,0.0,-90.0,0.6839430450622332,standard,1.0,0,,,nan,nan,,1
11,IMG_2096.MOV,,,hinsdale_central,20.0,miss,0.35,0.4,0.0,0.0,-90.0,0.5315072906367325,standard,1.0,0,,,nan,nan,,1
11,IMG_2098.MOV,,,hinsdale_central,9.0,goal,0.7,0.133333,0.0,0.0,-90.0,0.7125852151771043,standard,1.0,0,,,nan,nan,,1
11,IMG_2102.MOV,,,hinsdale_central,10.0,goal,1.0,0.8,0.0,0.0,-90.0,1.2806248474865698,standard,1.0,0,,,4.0,nan,,1
12,IMG_6444.MOV,,,west_sub,4.0,goal,1.0,0.733,0.0,0.0,-90.0,1.2398745904324355,standard,1.0,0,,,nan,nan,,1
12,IMG_6421.MOV,,,west_sub,7.0,goal,0.25,0.733,0.0,0.0,-90.0,0.7744604573507934,skip,1.0,0,,,nan,nan,,1
13,IMG_6394.MOV,,,west_sub,3.0,blocked,0.5,1.0,0.0,0.0,-90.0,1.118033988749895,standard,1.0,0,,,nan,nan,,1
13,IMG_6391.MOV,,,west_sub,3.0,goal,0.5,0.667,0.0,0.0,-90.0,0.8336000239923221,standard,1.0,0,,,nan,nan,,1
12,IMG_6471.MOV,,,west_sub,6.0,post,0.5,0.667,0.0,0.0,-90.0,0.8336000239923221,standard,1.0,0,,,nan,nan,,1
12,IMG_6462.MOV,,,west_sub,8.0,blocked,0.2,0.267,0.0,0.0,-90.0,0.333600059952033,standard,1.0,0,,,nan,nan,,1
14,IMG_0077.MOV,,,west_sub,7.0,goal,0.8,0.133,0.0,0.0,-90.0,0.8109802710300664,skip,1.0,0,,,nan,nan,,1
15,IMG_0131.MOV,,,west_sub,7.0,blocked,0.8,0.2,0.0,0.0,-90.0,0.8246211251235323,standard,0.0,0,,,nan,nan,,1
15,IMG_0135.MOV,,,west_sub,10.0,goal,0.3,0.133,0.0,0.0,-90.0,0.3281600219405161,skip,1.0,0,,,nan,nan,,1
